WKT,id,OBJECTID,LSOA11CD,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__Are,Shape__Len
"POLYGON ((-1.53831762322111 54.9979264553724,-1.53484734072359 54.9976398709762,-1.53430751900175 54.9970887471374,-1.53789347758253 54.9962289939489,-1.5392044731927 54.995192881132,-1.53901167972062 54.9945976673861,-1.54259763830139 54.9933631499872,-1.54117096660797 54.9922609023097,-1.54109384921913 54.9911806995856,-1.54248196221814 54.9910484298643,-1.54159511224655 54.9897036876977,-1.54575945124358 54.9890202941376,-1.5469547707705 54.9921065876348,-1.54791873813093 54.9926136215665,-1.54915261635227 54.9906075307933,-1.55185172496145 54.9899461821867,-1.55235298798887 54.9897257326512,-1.55551480093106 54.9924152169845,-1.55636309220823 54.9933631499872,-1.55821390954025 54.9929442958698,-1.56122148770477 54.9914231940747,-1.56257104200936 54.9922388573561,-1.56295662895353 54.9923049922168,-1.5606045485941 54.9958542297386,-1.56052743120526 54.9959424095528,-1.54961532068527 54.9985437140718,-1.54822720768626 54.9976839608833,-1.54572089254916 54.9979044104189,-1.54371584043948 54.998389399397,-1.54198069919072 54.9982571296757,-1.54051546880288 54.9973532865801,-1.53831762322111 54.9979264553724))",,"8464",E01008535,North Tyneside 030B,"428789","566675",-1.55157,54.9938,6575.76331224,1005594.02383423,6575.76331223814
"POLYGON ((-1.53126138214282 54.9919302280064,-1.53365202119667 54.9911366096785,-1.53677527544444 54.9904532161184,-1.5382790645267 54.990916160143,-1.53893456233178 54.9919081830528,-1.53673671675002 54.992393172031,-1.53739221455511 54.9934292848479,-1.53901167972062 54.9945976673861,-1.5392044731927 54.995192881132,-1.53789347758253 54.9962289939489,-1.53430751900175 54.9970887471374,-1.53338211033575 54.9961408141347,-1.53392193205758 54.9945976673861,-1.53126138214282 54.9919302280064))",,"8465",E01008536,North Tyneside 030C,"429808","566671",-1.53565,54.9937,2612.35415824,223462.560806274,2612.35415824203
"POLYGON ((-1.53677527544444 54.9904532161184,-1.54070826227496 54.9898580023725,-1.54159511224655 54.9897036876977,-1.54248196221814 54.9910484298643,-1.54109384921913 54.9911806995856,-1.54117096660797 54.9922609023097,-1.54259763830139 54.9933631499872,-1.53901167972062 54.9945976673861,-1.53739221455511 54.9934292848479,-1.53673671675002 54.992393172031,-1.53893456233178 54.9919081830528,-1.5382790645267 54.990916160143,-1.53677527544444 54.9904532161184))",,"8466",E01008537,North Tyneside 030D,"429553","566498",-1.53965,54.9922,2088.9848927,119130.250747681,2088.98489270011
"POLYGON ((-1.54656918382634 55.0074278303531,-1.54953820329644 55.0077364597028,-1.5510419923787 55.009301651405,-1.5508106402122 55.0106684385252,-1.55119622715637 55.0144822154896,-1.5460293621045 55.0152758338175,-1.54290610785673 55.0154742383994,-1.54032267533079 55.0149010696071,-1.5419421404963 55.0095882358012,-1.54090105574705 55.0067664817466,-1.54572089254916 55.0065239872575,-1.54656918382634 55.0074278303531))",,"8467",E01008538,North Tyneside 025D,"429145","568639",-1.54581,55.0115,3220.52568586,543912.479400635,3220.52568586404
"MULTIPOLYGON (((-1.45464525633638 54.9974414663943,-1.45506940197497 54.9949062967358,-1.44959406736777 54.9939363187796,-1.44890001086826 54.9953692407604,-1.447396221786 54.9958762746921,-1.44870721739618 54.9930545206375,-1.45113641514444 54.991114564725,-1.45599481064098 54.9886455299272,-1.45857824316691 54.9889100693698,-1.45977356269383 54.9885793950665,-1.47049287974174 54.9891525638589,-1.47087846668591 54.9896595977906,-1.47122549493566 54.9908500252824,-1.46968314715898 54.9947078921539,-1.46848782763206 54.9959203645992,-1.46906620804831 54.9964935333916,-1.46771665374372 54.9965817132058,-1.46644421682796 54.9948401618752,-1.46374510821878 54.9924593068916,-1.46324384519136 54.9965376232987,-1.46162438002585 54.9974194214407,-1.4624341126086 54.9987641636074,-1.4599277974715 54.9996459617494,-1.45715157147348 54.996912387509,-1.45464525633638 54.9974414663943)),((-1.45503084328055 54.9978162306046,-1.45533931283589 54.9985216691183,-1.45753715841765 55.0004616250308,-1.45483804980847 55.0012111534516,-1.45302579117087 55.0008143442877,-1.44928559781243 55.0019606818723,-1.44770469134134 55.0035258735745,-1.44677928267533 55.0027763451537,-1.44458143709357 55.0033936038532,-1.44504414142657 55.0028424800144,-1.44631657834233 54.9979925902331,-1.44839874784084 54.9967580728342,-1.44951694997893 54.996471488438,-1.4526402042267 54.9964494434845,-1.45503084328055 54.9978162306046)))",,"8468",E01008539,North Tyneside 027A,"434691","566718",-1.45932,54.9939,11183.8705975,1355880.67411804,11183.8705974725
"POLYGON ((-1.46906620804831 54.9964935333916,-1.46848782763206 54.9959203645992,-1.46968314715898 54.9947078921539,-1.47122549493566 54.9908500252824,-1.47461866004435 54.9901225418152,-1.47334622312859 54.9889541592769,-1.47596821434894 54.9888218895556,-1.48194481198357 54.9882266758097,-1.48533797709226 54.9881825859026,-1.48464392059275 54.9897918675119,-1.48730447050752 54.9912909243534,-1.48769005745169 54.9919522729599,-1.48699600095218 54.9928120261484,-1.48491383145367 54.9929222509162,-1.48456680320392 54.9964935333916,-1.48495239014809 54.9979705452795,-1.48583924011968 54.9994034672604,-1.48514518362017 54.9999766360527,-1.48101940331756 55.0008584341948,-1.4774720034312 55.0019827268259,-1.47523559915502 55.0024015809434,-1.47438730787785 55.0021590864543,-1.47180387535192 55.0007702543806,-1.47188099274075 54.9993373323997,-1.47342334051743 54.9997782314707,-1.47431019048902 54.9976178260227,-1.47396316223926 54.9961187691812,-1.47296063618442 54.9955676453424,-1.46906620804831 54.9964935333916))",,"8469",E01008540,North Tyneside 027B,"433489","566861",-1.47809,54.9952,6459.61442736,1209119.54611206,6459.61442736058
"POLYGON ((-1.4624341126086 54.9987641636074,-1.46162438002585 54.9974194214407,-1.46324384519136 54.9965376232987,-1.46374510821878 54.9924593068916,-1.46644421682796 54.9948401618752,-1.46771665374372 54.9965817132058,-1.46906620804831 54.9964935333916,-1.47296063618442 54.9955676453424,-1.47396316223926 54.9961187691812,-1.47431019048902 54.9976178260227,-1.47342334051743 54.9997782314707,-1.47188099274075 54.9993373323997,-1.47180387535192 55.0007702543806,-1.47438730787785 55.0021590864543,-1.46817935807672 55.002666120386,-1.46571160163404 55.0027543002002,-1.46509466252337 55.0016740974762,-1.46143158655376 55.0025338506647,-1.46069897135984 55.0017402323368,-1.4615087039426 55.0011450185909,-1.4624341126086 54.9987641636074))",,"8470",E01008541,North Tyneside 027C,"434132","567133",-1.46801,54.9976,4626.40153804,565133.391265869,4626.40153803938
"POLYGON ((-1.48769005745169 54.9919522729599,-1.4900035791167 54.9912027445392,-1.49239421817055 54.9917097784709,-1.49351242030864 54.9914231940747,-1.49532467894624 54.9937820041047,-1.49628864630666 54.9940024536402,-1.49852505058285 54.9957219600172,-1.50045298530369 54.9950826563643,-1.50133983527528 54.9966037581593,-1.50060722008136 54.9967360278806,-1.49871784405493 54.9969785223697,-1.4920471899208 54.9984334893041,-1.48873114220095 54.9987862085609,-1.4872659118131 54.9993814223068,-1.48618626836943 54.9997120966101,-1.48514518362017 54.9999766360527,-1.48583924011968 54.9994034672604,-1.48495239014809 54.9979705452795,-1.48456680320392 54.9964935333916,-1.48491383145367 54.9929222509162,-1.48699600095218 54.9928120261484,-1.48769005745169 54.9919522729599))",,"8471",E01008542,North Tyneside 028B,"432641","566896",-1.49134,54.9956,3998.24784505,580910.92086792,3998.24784504972
"POLYGON ((-1.48769005745169 54.9919522729599,-1.48730447050752 54.9912909243534,-1.48464392059275 54.9897918675119,-1.48533797709226 54.9881825859026,-1.49266412903147 54.9885132602059,-1.50187965699712 54.9886014400201,-1.50187965699712 54.9895714179764,-1.50396182649563 54.9913791041676,-1.50477155907839 54.9925033967987,-1.50723931552107 54.9935395096156,-1.51410276312728 54.995633780203,-1.51136509582368 54.9956778701101,-1.50739355029874 54.9962069489954,-1.50438597213422 54.9960967242276,-1.50133983527528 54.9966037581593,-1.50045298530369 54.9950826563643,-1.49852505058285 54.9957219600172,-1.49628864630666 54.9940024536402,-1.49532467894624 54.9937820041047,-1.49351242030864 54.9914231940747,-1.49239421817055 54.9917097784709,-1.4900035791167 54.9912027445392,-1.48769005745169 54.9919522729599))",,"8472",E01008543,North Tyneside 028C,"432190","566509",-1.49844,54.9921,5716.03699412,779307.597320557,5716.03699411511
"POLYGON ((-1.44404161537173 55.0043194919024,-1.44458143709357 55.0033936038532,-1.44677928267533 55.0027763451537,-1.44770469134134 55.0035258735745,-1.4501338890896 55.0040990423668,-1.45271732161554 55.0025999855253,-1.45414399330896 55.0042754019953,-1.45692021930698 55.003944727692,-1.45483804980847 55.0048485707876,-1.45055803472819 55.0073176055854,-1.4496711847566 55.0077805496099,-1.44689495875858 55.0055760542548,-1.44404161537173 55.0043194919024))",,"8473",E01008544,North Tyneside 027D,"435265","567986",-1.4502,55.0052,2821.99008132,197251.843582153,2821.99008132011
"POLYGON ((-1.44770469134134 55.0035258735745,-1.44928559781243 55.0019606818723,-1.45302579117087 55.0008143442877,-1.45483804980847 55.0012111534516,-1.45753715841765 55.0004616250308,-1.45533931283589 54.9985216691183,-1.45503084328055 54.9978162306046,-1.45464525633638 54.9974414663943,-1.45715157147348 54.996912387509,-1.4599277974715 54.9996459617494,-1.4624341126086 54.9987641636074,-1.4615087039426 55.0011450185909,-1.46069897135984 55.0017402323368,-1.46143158655376 55.0025338506647,-1.46509466252337 55.0016740974762,-1.46571160163404 55.0027543002002,-1.46004347355475 55.0034376937603,-1.45692021930698 55.003944727692,-1.45414399330896 55.0042754019953,-1.45271732161554 55.0025999855253,-1.4501338890896 55.0040990423668,-1.44770469134134 55.0035258735745))",,"8474",E01008545,North Tyneside 027E,"434850","567663",-1.45672,55.0023,5494.68501109,395468.321960449,5494.68501109223
"POLYGON ((-1.44569963923166 55.0481669045164,-1.44743478048042 55.0479023650738,-1.44851442392409 55.0479023650738,-1.45017244778402 55.0491589274262,-1.45167623686628 55.0524656704589,-1.45437534547546 55.0519586365272,-1.4549151671973 55.0510327484781,-1.45699733669582 55.0504154897786,-1.45830833230599 55.0522452209234,-1.45958076922175 55.0520468163415,-1.46436204732945 55.0501068604289,-1.46416925385736 55.0512972879207,-1.46578871902287 55.0530608842048,-1.46463195819037 55.0530388392513,-1.46389934299645 55.0542072217895,-1.4624341126086 55.0538985924398,-1.45749859972324 55.0545599410463,-1.45533931283589 55.0548906153496,-1.45456813894755 55.0564998969589,-1.45237029336578 55.0571392006119,-1.45183047164395 55.0554637841419,-1.44843730653526 55.0507461640819,-1.44569963923166 55.0481669045164))",,"8475",E01008546,North Tyneside 003C,"434735","573250",-1.45785,55.0525,4923.81174914,435207.323516846,4923.81174913864
"POLYGON ((-1.46779377113256 55.0490487026584,-1.47265216662909 55.0475716907705,-1.4747343361276 55.0467780724426,-1.47650803607078 55.0483653090983,-1.47562118609919 55.0488282531229,-1.47673938823728 55.0497761861256,-1.47708641648703 55.0514516025956,-1.47454154265552 55.0526861199944,-1.47535127523827 55.0538545025327,-1.47003017540874 55.0553976492813,-1.46852638632648 55.0556180988168,-1.46783232982697 55.0550008401174,-1.46844926893764 55.0538985924398,-1.46736962549397 55.0527963447622,-1.46848782763206 55.052068861295,-1.4667526863833 55.0508563888497,-1.46887341457623 55.0498643659398,-1.46779377113256 55.0490487026584))",,"8476",E01008547,North Tyneside 001A,"433804","573095",-1.47244,55.0512,3366.70147967,399353.245269775,3366.70147966625
"POLYGON ((-1.4747343361276 55.0467780724426,-1.47488857090527 55.0467339825355,-1.47832029470838 55.0454553752295,-1.48005543595714 55.0446617569017,-1.48329436628816 55.0425895312678,-1.48587779881409 55.043515419317,-1.48919384653395 55.0447058468088,-1.49231710078172 55.0452790156011,-1.4915844855878 55.0466237577678,-1.49474629852999 55.0479684999344,-1.49108322256038 55.0502170851967,-1.48695744225777 55.0513413778278,-1.48398842278766 55.0527302099016,-1.48074949245664 55.0517822768988,-1.47866732295813 55.0528624796229,-1.47535127523827 55.0538545025327,-1.47454154265552 55.0526861199944,-1.47708641648703 55.0514516025956,-1.47673938823728 55.0497761861256,-1.47562118609919 55.0488282531229,-1.47650803607078 55.0483653090983,-1.4747343361276 55.0467780724426))",,"8477",E01008548,North Tyneside 001B,"432985","572759",-1.48529,55.0482,4615.19501024,883296.593490601,4615.19501024161
"POLYGON ((-1.45749859972324 55.0545599410463,-1.4624341126086 55.0538985924398,-1.46389934299645 55.0542072217895,-1.46463195819037 55.0530388392513,-1.46578871902287 55.0530608842048,-1.46416925385736 55.0512972879207,-1.46436204732945 55.0501068604289,-1.46555736685637 55.0496880063114,-1.46779377113256 55.0490487026584,-1.46887341457623 55.0498643659398,-1.4667526863833 55.0508563888497,-1.46848782763206 55.052068861295,-1.46736962549397 55.0527963447622,-1.46844926893764 55.0538985924398,-1.46783232982697 55.0550008401174,-1.46852638632648 55.0556180988168,-1.47003017540874 55.0553976492813,-1.47535127523827 55.0538545025327,-1.47866732295813 55.0528624796229,-1.48074949245664 55.0517822768988,-1.48398842278766 55.0527302099016,-1.48695744225777 55.0513413778278,-1.49108322256038 55.0502170851967,-1.49474629852999 55.0479684999344,-1.49655855716758 55.0483212191912,-1.49790811147217 55.0514956925027,-1.49304971597564 55.0538545025327,-1.49270268772589 55.0543394915108,-1.49023493128321 55.0544056263715,-1.48780573353494 55.0535899630901,-1.48718879442427 55.0550890199316,-1.49069763561621 55.0633999674205,-1.49166160297663 55.0652517435188,-1.49046628344971 55.0658910471718,-1.48815276178469 55.0656044627757,-1.48607059228618 55.0660674068002,-1.48360283584349 55.0661555866144,-1.4822532815389 55.0669712498959,-1.4799783185683 55.0671035196172,-1.4774720034312 55.0703220828357,-1.47454154265552 55.0712038809777,-1.47446442526668 55.0679853177592,-1.47392460354485 55.067456238874,-1.47110981885241 55.0619229555325,-1.47053143843616 55.0591452913851,-1.4672153907163 55.0577785042649,-1.46054473658217 55.0576462345435,-1.45942653444408 55.0561251327485,-1.45734436494557 55.0567423914479,-1.45564778239122 55.0561912676091,-1.45746004102882 55.0552433346064,-1.45749859972324 55.0545599410463))",,"8478",E01008549,North Tyneside 001C,"433526","574298",-1.47665,55.062,12309.250567,2536383.81990051,12309.2505670143
"POLYGON ((-1.44851442392409 55.0479023650738,-1.45271732161554 55.0457199146722,-1.45449102155872 55.0476819155382,-1.45699733669582 55.0504154897786,-1.4549151671973 55.0510327484781,-1.45437534547546 55.0519586365272,-1.45167623686628 55.0524656704589,-1.45017244778402 55.0491589274262,-1.44851442392409 55.0479023650738))",,"8479",E01008550,North Tyneside 003D,"435063","572865",-1.45276,55.0491,1963.62953225,204523.966522217,1963.62953225443
"POLYGON ((-1.45237029336578 55.0571392006119,-1.45456813894755 55.0564998969589,-1.45533931283589 55.0548906153496,-1.45749859972324 55.0545599410463,-1.45746004102882 55.0552433346064,-1.45564778239122 55.0561912676091,-1.45734436494557 55.0567423914479,-1.45942653444408 55.0561251327485,-1.46054473658217 55.0576462345435,-1.4672153907163 55.0577785042649,-1.47053143843616 55.0591452913851,-1.47110981885241 55.0619229555325,-1.47392460354485 55.067456238874,-1.47446442526668 55.0679853177592,-1.47454154265552 55.0712038809777,-1.47365469268393 55.0727029378193,-1.47126405363008 55.0742019946608,-1.46736962549397 55.074929478128,-1.46663701030005 55.0744003992427,-1.46405357777411 55.0746208487782,-1.45873247794458 55.0734083763329,-1.45888671272225 55.0725045332373,-1.45784562797299 55.0712479708849,-1.45568634108564 55.0701236782537,-1.45356561289271 55.0699032287182,-1.45144488469978 55.0701016333002,-1.45210038250487 55.0686907562729,-1.45237029336578 55.0665303508248,-1.45425966939221 55.0657808224041,-1.45499228458614 55.0639951811664,-1.45487660850288 55.0621874949752,-1.45356561289271 55.060423898691,-1.45237029336578 55.0571392006119))",,"8480",E01008551,North Tyneside 001D,"434390","574707",-1.46307,55.0657,8086.28885918,2206339.85813904,8086.28885917877
"POLYGON ((-1.47330766443418 55.0367476185767,-1.47226657968492 55.0361303598772,-1.46817935807672 55.0380703157898,-1.46586583641171 55.0379821359756,-1.46609718857821 55.0367696635302,-1.46636709943913 55.0344108535002,-1.46910476674273 55.0334629204975,-1.47068567321382 55.0343447186396,-1.47296063618442 55.033242470962,-1.47242081446259 55.032603167309,-1.46999161671432 55.0316552343063,-1.4717653166575 55.0303766270003,-1.47411739701693 55.027885547249,-1.47272928401792 55.0268714793856,-1.47060855582499 55.026606939943,-1.47161108187983 55.0257251418009,-1.47280640140676 55.0255267372189,-1.47889867512463 55.0246449390769,-1.48148210765056 55.0243803996343,-1.48591635750851 55.0247992537517,-1.49212430730964 55.0251078831015,-1.49586450066808 55.0256149170331,-1.50006739835952 55.0264305803146,-1.49891063752701 55.029406649044,-1.50045298530369 55.0300239077435,-1.49609585283458 55.0335511003117,-1.49806234624984 55.0350501571532,-1.49852505058285 55.0372546525084,-1.49166160297663 55.0375853268116,-1.48815276178469 55.03776168644,-1.48190625328915 55.0386655295357,-1.48148210765056 55.0383789451395,-1.47939993815205 55.0370562479264,-1.47797326645862 55.0354910562242,-1.47685506432053 55.0350281121997,-1.47330766443418 55.0367476185767))",,"8481",E01008552,North Tyneside 009A,"433051","570901",-1.48447,55.0316,8651.29158929,2434123.26873779,8651.29158928983
